channelTitle,handle,niche,subNiches,mainCategory,nicheConfidence,subscriberCount,avgViews,viewCount,videoCount,estimatedEarnings,country,languages,isFaceless,channelType,breakoutChannel,publishedAt,lastVideoPublished,channelId,longAvgDuration30d,longAvgDuration1y,shortAvgDuration30d,longVideoCount30d,shortVideoCount30d,longViewCount30d,shortViewCount30d,subsGrowth30d,viewsGrowth30d,_per_video,_lifetime,_age_days,_vids_per_mo,_usd_per_video
PERRY,@perry120yt,Video Editing,"['Short-Form Video Edits', 'Viral Video Trends', 'Video Editing Tutorials']",Entertainment,0.949999988079071,193000,118564.18,5928209,50,169.8,US,en,True,,True,2024-04-17T09:20:13Z,2026-08-05T00:00:00.000Z,UCLlaLQBaB46YvidMWqCC2ew,96,96,21.25531914893617,0,47,,,0.52,388.27,0.6143221761658031,30.716108808290155,843,1.779359430604982,95.42760000000001
En El Paddock,@enelpaddock,Formula 1,"['F1 Race Previews', 'F1 Commentary & Analysis', 'F1 History & Trivia']",Vehicle,1,100000,61272.80357142857,10293831,168,30.98,US,es,True,long,False,2020-12-24T00:12:06Z,2026-07-21T00:00:00.000Z,UCo7PtbR8w4dSlUMPPwsb9mg,953.5,990.0689655172414,158,2,0,48304,100,0,0.47,0.6127280357142857,102.93831,2053,2.454943984413054,12.61943253968254
Wealthy Vibes Melodies,@wealthyvibesmelodies,Manifestation Music,"['Law of Attraction', 'Abundance Frequencies', 'Money Attraction', '432Hz Healing Music']",Society,0.949999988079071,298000,180205.73333333334,13515430,75,0,US,en,True,long,False,2023-08-15T07:15:04Z,2026-08-06T00:00:00.000Z,UCZiEuSBg6dWdJHQjqHuE2Vw,4206,8322.365853658537,,5,0,0,0,0.68,-29.78,0.604717225950783,45.353791946308725,1089,2.066115702479339,0.0
Zuntic,@zuntic,Pets,"['Dog Content', 'Pet Entertainment']",Entertainment,0.800000011920929,49800,29126.323924731183,21669985,744,171.32,US,en,True,mixed,False,2010-09-26T20:34:08Z,2026-07-26T00:00:00.000Z,UCqsyqf-fq0XyZG-sZ3USfeg,,,23.666666666666668,0,3,36066,1590,0,0.17,0.5848659422636784,435.1402610441767,5794,3.8522609596133934,44.47258422939068
Hitemblock ,@hitemblock,Beat Making,"['Drill Beat Production', 'UK Drill Beats']",Music,1,100000,58223.79696394687,30683941,527,99.01,GB,en,True,long,False,2017-03-15T20:10:54Z,2026-07-31T00:00:00.000Z,UCta8nRbKaL6jTylyP7QQwaA,170.4,167.46938775510205,,5,0,188459,0,0.1,0.62,0.5822379696394687,306.83941,3432,4.606643356643357,21.492872865275142
Luke’s Surf Channel,@lukessurfchannel,Surfing,"['Surf Footage', 'Surfing Lifestyle']",Sport,1,180000,103268.02675585284,92631420,897,12.39,US,en,True,short,False,2019-11-10T03:25:01Z,2026-08-01T00:00:00.000Z,UC_mxRACf5EueX6umgb1chNQ,101,140.66666666666666,47.8125,0,16,475,125515,0,0.14,0.573711259754738,514.619,2463,10.925700365408039,1.1340234113712375
Timefall,@thetimefall,Luxury Watches,"['Watch Reviews & Buying Guides', 'Luxury Watch Brands']",Fashion,1,49900,27991.07753164557,17690361,632,3058.07,US,en,True,long,False,2023-01-09T11:53:10Z,2026-08-04T00:00:00.000Z,UCM_12pm7vvvaQpB-9QfBEBg,680.3333333333334,1075.7417582417581,41,12,5,664787,12146,2.67,3.98,0.5609434375079272,354.51625250501,1307,14.506503442999234,210.80682964135022
KST HACKS,@ksthacks,DIY Projects,"['PVC DIY Projects', 'Homemade Tools & Machinery']",Hobby,0.9800000190734864,300000,167220.44610778443,55851629,334,853.88,US,en,True,long,False,2017-02-20T04:53:09Z,2026-07-12T00:00:00.000Z,UCVFL7B9Vfi3dQzNtIVGYPDw,565,630,35,0,1,184241,2219,0.33,0.33,0.557401487025948,186.17209666666668,3456,2.8993055555555554,294.5119041916168
PlayZeroxx01,@playzeroxx01,Gaming,"['Casual Gaming', 'Mobile Gaming', 'Game Highlights']",Video game culture,0.949999988079071,212000,117419.7741935484,7280026,62,168.41,US,en,True,,True,2025-09-19T10:14:12Z,2026-08-05T00:00:00.000Z,UC-6rN64MG0iD3iV44mTwhuA,267,267,27.178571428571427,0,28,,,19.1,468.41,0.5538668594035302,34.33974528301887,323,5.758513931888545,29.24539247311828
SizzleSlaps,@thesizzleslaps,Roblox Slap Battles,"['Slap Battles Guides', 'Slap Battles Commentary', 'Roblox Gameplay']",Role-playing video game,0.949999988079071,50000,27261.436363636363,22490685,825,2187.59,US,en,True,mixed,True,2018-05-27T00:59:59Z,2026-08-05T00:00:00.000Z,UCHyqBp2ShHBht6ViMRNXvUQ,594,488.3863636363636,53.833333333333336,8,6,515651,912785,11.11,6.78,0.5452287272727273,449.8137,2995,8.263772954924875,264.7204868686869
NPC Prime,@npcprimeofc,Gaming,"['GTA V Machinima', 'Grand Theft Auto V Gameplay']",Action game,0.8999999761581421,139000,73226.68,3661334,50,77.23,IN,en,True,,True,2023-02-14T01:50:32Z,2026-08-03T00:00:00.000Z,UCxURPuOh3auzswldhpkF-Jw,518,488.75,33.23076923076923,0,13,,,10.32,191.49,0.5268106474820143,26.340532374100718,1271,1.1801730920535012,65.43955333333334
Froggie,@froggiesinger,Music,"['Music Covers', 'VTuber Content', 'Vlogs']",Action game,0.8999999761581421,49900,26258.901531728665,12000318,457,55.94,CA,en,True,,False,2012-02-13T03:32:18Z,2026-07-31T00:00:00.000Z,UCDNHDJyPWptz1lbgxgr3Agw,268,359.59090909090907,34.166666666666664,1,6,,,1.01,0.72,0.5262304916178089,240.48733466933868,5290,2.591682419659735,21.58443471918308
The Good Doctor en Español,@thegooddoctorenespanol,Television Series,"['Medical Drama', 'TV Show Clips', 'Episode Recaps']",Film,1,298000,153617.63176470587,130574987,850,691.97,US,es,True,long,False,2021-11-10T18:39:04Z,2026-08-05T00:00:00.000Z,UCJStDzAgu1gGq2s_Fw9HwFw,510,515.7264957264957,81,9,5,907455,158220,0.34,0.82,0.5154954086063955,438.1710973154362,1731,14.731369150779896,46.972551764705884
RTS Battle Room,@rtsbattleroom,War Simulation Gaming,"['Real-Time Strategy (RTS) Games', 'Military History Gaming', 'Massive Battle Simulators']",Action game,1,180000,91876.5798816568,77635710,845,459.04,US,en,True,long,False,2020-10-27T08:50:05Z,2026-08-01T00:00:00.000Z,UCiDEipnpKSednqr-obeRfgg,1021.8333333333334,850.0117647058823,32,12,0,113699,4973,0,0.15,0.5104254437869822,431.3095,2111,12.008526764566557,38.226171203155815
Nation of Chills,@nationofchills,Internet Horror & Creepypasta,"['Creepypasta Analysis', 'Digital Urban Legends', 'Gaming Theories', 'Indie Horror Games']",Entertainment,0.949999988079071,164000,82695.3396226415,13148559,159,270.28,US,en,True,,True,2024-11-10T17:34:58Z,2026-07-25T00:00:00.000Z,UCMAPMbNPbI7nk04hH65yCtg,,174,14.578947368421053,0,19,,,120.73,67.34,0.504239875747814,80.17414024390244,635,7.511811023622047,35.98067085953878
BW4YNE,@bw4yne.,RP Gaming,"['Red Dead Redemption 2 RP', 'GTA V RP', 'Gaming Trolling']",Action game,0.9800000190734864,50000,24866.794520547945,5445828,219,330.16,CA,en,True,long,False,2022-05-24T20:06:41Z,2026-08-03T00:00:00.000Z,UC_K3Ng2uA6vvPWdKbTGqu9A,1018,1839.1904761904761,177,2,0,87800,5958,1.21,1.75,0.4973358904109589,108.91656,1536,4.27734375,77.18809132420093
MrApex,@mrapex009,Grand Theft Auto Gameplay,"['Gaming Experiments', 'Game Mechanics Analysis', 'GTA Myths & Trivia']",Role-playing video game,0.949999988079071,100000,49477.5,2177010,44,,US,en,True,,True,2021-09-18T10:07:10Z,2026-08-03T00:00:00.000Z,UC7AwDpmyiTAiPM85RtGzkNw,491,486.5,46.28,3,25,,,142.13,-39.36,0.494775,21.7701,1785,0.7394957983193278,0.0
Jediwarlock,@jediwarlock,World of Warcraft Content,"['World of Warcraft Lore', 'Classic World of Warcraft']",Action game,1,50000,24614.301829268294,8073491,328,1583.72,US,en,True,long,False,2020-10-16T23:05:37Z,2026-07-31T00:00:00.000Z,UCZVV5_GKvSzqmBfNprli9tw,1010.5,810.8913043478261,,6,0,385410,0,1.83,5.01,0.49228603658536585,161.46982,2121,4.639321074964639,341.3689146341464
FluffyFairy,@aitranvan454,Comedy Skits,"['School Comedy', 'Prank Videos', 'Scripted Humor']",Film,0.949999988079071,281000,135259.1,8115546,60,237.12,US,en,True,,True,2017-02-15T07:07:11Z,2026-08-06T00:00:00.000Z,UC9D_hDw57JAlQDUq1a8PEuw,,,44.5,0,24,,,2.18,138.24,0.4813491103202847,28.88094661921708,3461,0.5200809014735626,455.92906666666664
Baby Elephant Movie,@babyelephantmovie-v1e,Video Essay,"['Gaming Narratives', 'Pop Culture Commentary', 'Fictional Story Recaps']",Film,0.8999999761581421,130000,62085.86956521739,4283925,69,37.56,US,en,True,,True,2024-12-21T09:51:59Z,2026-08-05T00:00:00.000Z,UC3NbkxPnrg-9Od2G5cczj4A,150,150,92.375,0,24,,,1.56,138.49,0.4775836120401338,32.95326923076923,595,3.4789915966386555,10.796231884057972
Soft Rock Soulful,@softrocksoulful,Soft Rock Music,"['70s 80s 90s Music', 'Love Songs & Ballads', 'Relaxing Music']",Rock music,0.949999988079071,54300,25018.406504065042,3077264,123,1340.67,US,en,True,,True,2025-10-13T16:48:18Z,2026-07-21T00:00:00.000Z,UCoGbU6JYR1eprX2Uy1v0yrg,6721.538461538462,6068.828571428571,,13,0,,,10.59,456.08,0.46074413451316837,56.671528545119706,298,12.38255033557047,108.2709105691057
Bunviun,@bunviun,Roblox Content Creation,"['Roblox Video Editing', 'Roblox Trends', 'Roblox Community']",Video game culture,0.949999988079071,298000,134667.59604519774,95344658,708,70.23,US,en,True,short,False,2022-02-03T18:11:52Z,2026-07-31T00:00:00.000Z,UCrBw0aVom9NWx8yF0liPdsQ,,83.5,15.285714285714286,0,7,16334,1662784,1.02,1.79,0.45190468471542866,319.94851677852347,1646,12.90400972053463,5.4424943502824865
JP Pulling Productions,@jppullingproductions,Truck and Tractor Pulling,"['Truck Pulling', 'Tractor Pulling', 'Diesel Performance Vehicles']",Sport,1,300000,135250.38230994152,185022523,1368,1715.41,US,en,True,mixed,False,2006-06-27T00:22:39Z,2026-08-05T00:00:00.000Z,UCDOzRrrphVSYK8juX6kzc3w,1274.9,1138.0086206896551,25.90909090909091,10,11,410194,474930,0.33,0.48,0.45083460769980505,616.7417433333334,7347,5.585953450387914,307.09350073099415
 Camus,@camusmc.,Gaming,"['Minecraft', 'Gaming Hardware Reviews', 'Gaming Comedy']",Role-playing video game,0.8999999761581421,180000,78580.67567567568,20352395,259,0.79,US,en,True,short,False,2023-09-22T10:35:12Z,2026-07-31T00:00:00.000Z,UCyJwuIyxlkFYrhOg5lH6eSA,,157,53,0,2,0,0,-0.55,0.14,0.43655930930930936,113.0688611111111,1051,7.392959086584206,0.10685842985842986
Humanity ,@humanity-90,Religion,"['Inspirational Content', 'Kindness', 'Respect']",Lifestyle (sociology),0.8999999761581421,107000,45877.80303030303,3027935,66,106.64,US,en,True,,True,2025-04-18T15:38:17Z,2026-08-05T00:00:00.000Z,UCRWdHgvnJxBEF7jd2apaxPQ,,,16.394736842105264,0,38,,,31.13,223.92,0.4287645143018975,28.298457943925232,476,4.159663865546218,25.636686868686873
Sinabix,@sinabix,Minecraft Content,"['Minecraft Shorts', 'Minecraft Memes', 'Minecraft POVs']",Role-playing video game,1,100000,42639.311023622045,10830385,254,,GB,en,True,short,False,2015-07-23T00:04:45Z,2026-07-30T00:00:00.000Z,UCy9i1vgV_PVCb5tVxZSv0LQ,185,185,43,3,3,0,0,2.46,2.38,0.42639311023622045,108.30385,4034,1.8889439762022806,0.0
Kaddi Art and Craft,@kaddiartandcraft,DIY Arts and Crafts,"['Paper Crafts', 'Blind Bag Creations']",Lifestyle (sociology),0.8999999761581421,100000,42508.69160104987,32391623,762,441.27,GB,en,True,short,False,2020-08-08T16:24:44Z,2026-08-02T00:00:00.000Z,UCgHtjIafARSMSXcA0Y35WyA,,228,36.625,0,8,90236,861730,0.6,3.03,0.4250869160104987,323.91623,2190,10.438356164383562,42.27389763779527
Out On The Reef,@outonthereef,Marine Travel & Adventure,"['Boating', 'Fishing', 'Coastal & Island Exploration']",Tourism,0.949999988079071,50000,20735.936742934053,15406801,743,758.52,US,en,True,long,False,2012-03-05T03:08:59Z,2026-08-04T00:00:00.000Z,UC6ykp9u_AEcSm2omYRQZ26w,1255,1198.8545454545454,,5,0,143529,392,0.6,0.94,0.41471873485868105,308.13602,5269,4.230404251281078,179.3020134589502
DAD'S TRUE REVENGE,@dadstruerevenge,Fictional Drama Storytelling,"['Family & Relationship Drama', 'Revenge & Justice Narratives']",,0.949999988079071,50000,20418.5,40837,2,0,US,en,True,,False,2022-08-25T12:07:23Z,2026-07-12T00:00:00.000Z,UC28grKXnjQvAa6Fj_cSstIQ,2564,1831.7755102040817,,1,0,,,0.6,-99.01,0.40837,0.81674,1444,0.04155124653739612,0.0
Corrina990,@corrina990,Comedy,"['Pranks', 'Relatable Skits']",Hobby,0.8999999761581421,49800,20202.3125,646474,32,1.2,US,"en, fr",True,,True,2025-09-22T06:19:42Z,2026-08-04T00:00:00.000Z,UCxG1lKxveh2UdcTJ_Ldj_4g,,,49,0,4,,,-0.4,23.49,0.40566892570281127,12.98140562248996,320,3.0,0.39999999999999997
GEEKrar,@geekrar,Tech Tutorials,"['Software Installation & Setup', 'Operating System Guides', 'Virtualization & Home Server']",Lifestyle (sociology),0.8999999761581421,100000,39989.87084870849,10837255,271,226.25,CA,en,True,long,False,2019-05-29T13:11:20Z,2026-07-24T00:00:00.000Z,UC8nPzCD2eVsW_XRxFUpHsyg,178.8,175.28125,,5,0,56721,3004,0,0.55,0.39989870848708486,108.37255,2628,3.0936073059360734,73.13468634686346
G.G.BANDER,@g.g.bander-f3i,Storytelling,"['Drama', 'Creative Writing', 'Short Stories']",Hobby,0.949999988079071,203000,80963,22507714,278,1078.75,US,en,True,,True,2022-01-17T13:45:37Z,2026-08-06T00:00:00.000Z,UCdTkVMEfsdKIgGlFfTAs76Q,178,178,171.32584269662922,0,89,,,1.5,110.67,0.39883251231527095,110.87543842364532,1664,5.012019230769231,215.2326139088729
Smarty 2,@smartypantstwo,Gaming,"['Roblox Gaming', 'Family-Friendly Gaming', ""Gameplay & Let's Play""]",Role-playing video game,0.8999999761581421,92500,35665.25,1711932,48,5246.07,US,en,True,long,True,2024-01-30T13:46:09Z,2026-08-06T00:00:00.000Z,UCVZ6kFWBp-0iOzkD-XVep1w,5782.033333333334,5764.04255319149,,30,0,1298829,0,5.71,314.41,0.38557027027027024,18.507372972972973,921,1.5635179153094463,3355.2989374999997
Sacred Mysteries,@sacredmystery-z8e,Biblical Mysteries,"['Biblical Apocrypha', 'Esoteric Biblical Interpretations', 'Ancient Religious Lore']",Society,0.949999988079071,100000,38451.10552763819,7651770,199,15.45,GB,en,True,short,False,2024-10-18T06:31:58Z,2026-07-31T00:00:00.000Z,UCpB6vBT1eqQwQh3ol1AM1iQ,621.6666666666666,496.12068965517244,33,3,0,2857,44685,0.1,0.63,0.3845110552763819,76.5177,659,9.05918057663126,1.7054522613065326
Stig,@code_stigfn,Gaming,"['Fortnite', 'Fortnite Edits', 'Fortnite Emotes']",Video game culture,1,100000,37694.49870801034,14587771,387,0.3,US,en,True,short,False,2022-12-21T07:29:07Z,2026-07-30T00:00:00.000Z,UCdPXLo4CDhrYsmwe4Lq3zUQ,,,28,0,1,4,11711,0,0.08,0.3769449870801034,145.87771,1326,8.755656108597284,0.03426356589147287
Youmantips,@youmantips9,Educational Infotainment,"['General Knowledge', 'Scientific Explanations', 'Human Body Facts', 'Interesting Facts']",Hobby,0.8999999761581421,241000,89873.33333333333,1348100,15,,US,en,True,,True,2026-02-04T08:50:51Z,2026-07-25T00:00:00.000Z,UCE4CokT7lG0ykLBVQfarB2w,,,43.5,0,8,,,-0.41,111.21,0.3729183955739972,5.593775933609958,185,2.4324324324324325,0.0
X05Radar,@x05radar,Classic Pop Music,"['70s Pop', 'Soft Rock', 'Ballads', 'International Pop']",Soul music,0.8999999761581421,180000,65655.33862433862,99270872,1512,506.86,GB,"en, it, fr, es",True,,False,2010-12-02T15:30:44Z,2026-08-05T00:00:00.000Z,UC0JFd2k_EytOx0ErcxOEfCw,189,160.33333333333334,61.65625,1,32,,,0.56,1.07,0.3647518812463257,551.5048444444444,5728,7.918994413407821,64.00560141093474
Zara Dragon,@zaradragon,Drawing Tutorials,"['Digital Art', 'Anime Art', 'Speed Drawing', 'Speed Coloring']",Lifestyle (sociology),0.949999988079071,180000,63430.74724409449,80557049,1270,2.13,US,en,True,short,False,2015-09-16T11:49:51Z,2026-08-02T00:00:00.000Z,UComQ9Z3Fq-VaKiHJ54eD0YQ,109,1189.5555555555557,22.23076923076923,0,13,52,116736,0,0.15,0.35239304024496937,447.5391611111111,3979,9.575270168384016,0.222448031496063
PithoTv,@pithotv,ASMR Massage,"['Barber Massage', 'Relaxation & Wellness']",Lifestyle (sociology),0.9800000190734864,299000,102276.5574680733,184200080,1801,487.42,US,en,True,long,False,2015-12-18T17:05:45Z,2026-08-06T00:00:00.000Z,UCHPF0OxcMA22CQqDd8Zh4ew,1282.3076923076924,1241.0333333333333,56.9375,13,32,581320,144862,0,0.4,0.34206206511061304,616.0537792642141,3885,13.907335907335908,35.0476901721266
RobX Playz,@robx_playz,Gaming,"['Roblox', 'Gaming Comedy', 'Gaming Memes']",Role-playing video game,1,299000,99347.07103218646,89511711,901,256.32,US,en,True,long,False,2019-10-28T17:05:14Z,2026-08-05T00:00:00.000Z,UCRHcj28s7lLrqMGvyEvcYiQ,508.3333333333333,1745.4,43.5,3,2,63127,10805,0,0.08,0.33226445161266377,299.37027090301,2475,10.921212121212122,23.469922308546057
Вкусно с Узбечкой,@vkusno_s_uzbechkoy,Baking,"['Buns', 'Pastries', 'Eastern Cuisine', 'Desserts']",Food,0.949999988079071,180000,56429.56585365854,34704183,615,54.95,US,ru,True,short,False,2019-11-01T11:13:41Z,2026-08-04T00:00:00.000Z,UCSErUpxhvNlIq-m5RqHDtZA,303.7142857142857,281.2477064220183,,14,0,9296,130874,0,0.41,0.3134975880758808,192.80101666666667,2472,7.463592233009709,7.362406504065041
دروس رواقية,@stoiclessonss,Self-Improvement,"['Stoic Philosophy', 'Emotional Intelligence', 'Personal Growth']",Knowledge,1,100000,29871.828767123287,4361287,146,99.33,US,ar,True,long,False,2024-10-26T19:38:29Z,2026-07-31T00:00:00.000Z,UC_41-kg8No_XL9VbokXl7zw,1356.3333333333333,1043.7777777777778,51,6,0,81566,6873,0.7,2.07,0.2987182876712329,43.61287,650,6.7384615384615385,14.740753424657534
Sufferents,@sufferents,Anime & Manga,"['Manga Reviews & Analysis', 'Anime & Manga Discussions']",Film,1,180000,49285.72613065327,39231438,796,427.78,AU,en,True,long,False,2013-11-10T04:40:52Z,2026-08-05T00:00:00.000Z,UCSz1SkiwIXpTlhRpL0YvR1A,659.75,726.7037037037037,96,4,0,197734,10841,0.56,0.53,0.2738095896147404,217.95243333333335,4654,5.131070047271165,83.37052428810719
Yvette Carnell,@breakingbrown,Political & Social Commentary,"['ADOS Politics', 'US Politics & Policy Critique', 'Systemic Inequality']",Society,0.8999999761581421,100000,25782.44945188794,21167391,821,390.47,US,en,True,long,False,2011-03-01T01:57:49Z,2026-07-09T00:00:00.000Z,UCqD2av9L9M-AhXQhQE6JnjQ,260.5,165.45714285714286,,2,0,80741,641,1.21,0.39,0.2578244945188794,211.67391,5639,4.367795708458947,89.39749614291514
WILD WORLD - Animal Documentary,@wildworldus88,Animal Documentaries,"['Animal Attacks', 'Predator Behavior', 'Wildlife Survival']",Entertainment,1,100000,25162.60350877193,7171342,285,,US,en,True,,False,2023-11-18T15:17:44Z,2026-08-06T00:00:00.000Z,UCSYqk5PnRdFmgNt1SZud2Fw,1459.1333333333334,2910.4261603375526,,30,0,,,0,-7.15,0.2516260350877193,71.71342,994,8.601609657947686,0.0
INYAMASWA TV,@inyamaswatv,Wildlife Education,"['Animal Facts', 'Animal Behavior']",Film,0.9800000190734864,100000,23508.23831775701,5030763,214,222.33,US,"rw, en",True,long,False,2013-11-23T21:18:54Z,2026-07-22T00:00:00.000Z,UC8kQvkot1WSgmoAUKARErQg,1383.6666666666667,1000.6166666666667,11,3,0,252006,6301,2.67,5.41,0.23508238317757008,50.30763,4640,1.3836206896551726,160.6871028037383
Ravic,@ravic,First Person Shooter Gaming,"['Battlefield Gameplay', 'FPS Montages & Funny Moments', 'Weapon Showcases']",Strategy video game,0.9800000190734864,298000,69692.70315648086,103772435,1489,696.3,US,en,True,long,False,2009-09-27T20:10:03Z,2026-08-01T00:00:00.000Z,UCDTa9vQxX1-I27qbvSNeoTg,739.6,750.4918032786885,130,5,5,169623,29971,0,0.19,0.23386813139758678,348.2296476510067,6158,7.253978564468983,95.98870382807253
Jimscript,@jimscript.js26,Product Reviews,"['Gadgets', 'Consumer Products', 'Inventions']",Technology,0.8999999761581421,223000,51761.42592592593,2795117,54,198.9,US,en,True,,True,2025-05-13T10:11:47Z,2026-08-06T00:00:00.000Z,UCzefljqOl86yTOVs62wEY-A,,,37.925925925925924,0,27,,,13.2,243.07,0.232114017605049,12.534156950672646,452,3.584070796460177,55.495555555555555
My Drawing Tips,@mydrawingtips,Drawing Tutorials,"['Character Drawing', 'Urban Sketching', 'Concept Art']",Hobby,1,299000,68108.67146596858,52035025,764,100,US,en,True,long,False,2014-06-07T03:21:26Z,2026-07-14T00:00:00.000Z,UCg57-xioC6Np-r5NZgCnMgA,932,864.125,55,0,1,20782,5483,0,0.05,0.22778819888283808,174.0301839464883,4445,5.156355455568054,19.3935427574171
Funnyballoons,@funnyballoonss,Gacha Content,"['Gacha Skits & Animations', 'Aphmau Fan Content']",Video game culture,0.949999988079071,100000,22685.783561643835,16560622,730,57.15,US,en,True,short,False,2020-07-15T15:26:08Z,2026-07-31T00:00:00.000Z,UCpdyQM57iwn0DttElCGAiXg,452,828.5,26.625,1,8,12685,44832,-0.99,0.35,0.22685783561643835,165.60622,2215,9.887133182844245,5.780239726027396
sans brawlstars,@sansbrawlstars101,Gaming,"['Brawl Stars Gameplay', 'Mobile Gaming', 'Esports Content']",Action game,1,180000,40658.62074303406,26265469,646,963.79,US,en,True,mixed,False,2016-12-02T03:39:19Z,2026-08-06T00:00:00.000Z,UCxEFqptWUKKwjZsb-xdG32Q,3221,2123.409090909091,147.71428571428572,27,7,663784,270446,1.69,3.69,0.2258812263501892,145.91927222222222,3536,5.480769230769231,175.84940350877193
Dark Case Documentaries,@darkcasedocumentaries,True Crime,"['True Crime Documentaries', 'Disturbing Cases']",Entertainment,1,299000,67468.96209386282,37377805,554,1439.54,GB,en,True,long,False,2020-07-09T11:14:57Z,2026-08-06T00:00:00.000Z,UCUsE2vix9xcbgY7sJKLRZlw,3424.68,2464.0448717948716,6,25,0,0,0,1.01,1.77,0.2256487026550596,125.009381270903,2221,7.483115713642504,192.3717412755716
hint me tv,@hintmetv,Music Commentary,"['Music History', 'Artist Analysis', 'Hip Hop Culture']",Music,0.8999999761581421,299000,67170.36305732484,94911723,1413,262.36,US,en,True,short,True,2018-06-20T14:58:02Z,2026-08-04T00:00:00.000Z,UC_xc8_KlnVtWWL8nB5WTQZw,,158,30.714285714285715,0,42,5954,8140042,19.6,9.39,0.22465004366998273,317.4305117056856,2971,14.267923258162234,18.38810002359047
