channelTitle,handle,niche,subNiches,mainCategory,nicheConfidence,subscriberCount,avgViews,viewCount,videoCount,estimatedEarnings,country,languages,isFaceless,channelType,breakoutChannel,publishedAt,lastVideoPublished,channelId,longAvgDuration30d,longAvgDuration1y,shortAvgDuration30d,longVideoCount30d,shortVideoCount30d,longViewCount30d,shortViewCount30d,subsGrowth30d,viewsGrowth30d,_per_video,_lifetime,_age_days,_vids_per_mo,_usd_per_video
Juan Palacio,@juanpalacio6638,Music,"['Pop Music', 'Music Videos']",Music of Latin America,1,67700,30700.99,6140198,200,787.85,CO,es,,long,True,2020-07-29T07:05:30Z,2026-08-06T00:00:00.000Z,UCAkDj225tb2qKOKiuxSBsdQ,147,141.66666666666666,15.571428571428571,1,7,2616212,498364,483.62,102.94,0.45348581979320535,90.69716395864107,2201,2.726033621081327,289.00964166666665
Blackstar Amplification,@blackstaramps,Guitar,"['Guitar Lessons', 'Guitar Gear Demonstrations', 'Musician Spotlights']",Lifestyle (sociology),0.949999988079071,50000,21559.546034639927,23650822,1097,319.79,GB,en,False,short,False,2008-07-30T13:49:09Z,2026-08-01T00:00:00.000Z,UC5_T9iCSm4B0BuwfhLv0XkQ,202,206.82051282051282,61,4,1,68941,39365,0.4,0.46,0.4311909206927985,473.01644,6583,4.9992404678717905,63.96771710726224
King Of Banaras,@king-of-banaaras,DJ Remixes,"['Electronic Dance Music', 'Bass Boosted Mixes', 'Soundcheck Music', 'Bollywood Remixes']",Electronic music,0.949999988079071,82300,35358.65968586387,13507008,382,9.14,IN,"hi, en",,,True,2017-05-19T19:32:49Z,2026-08-05T00:00:00.000Z,UC5SHhkoSqdJqKPvyWGYuppw,155.88888888888889,223.86363636363637,16,9,1,,,-0.12,478.95,0.42963134490721594,164.1191737545565,3367,3.4036234036234037,2.685373472949389
TVer official,@tverofficial7069,Media & Entertainment,"['Television Shows', 'Sports', 'Anime']",Television program,0.8999999761581421,100000,42786.02014098691,42486518,993,75.48,JP,ja,,short,False,2018-04-12T11:10:38Z,2026-08-06T00:00:00.000Z,UC31lc2zUnhefFwUiO5zJLOQ,88,79,56.152542372881356,0,59,906073,1548391,0.81,6.13,0.42786020140986913,424.86518,3040,9.799342105263158,7.702557905337362
OXYGEN pubg mobile,@oxygenpubgmobilegg,Mobile Gaming,"['PUBG Mobile', 'Gameplay Highlights', 'In-game Currency Services']",Video game culture,0.8999999761581421,180000,75980.1416781293,55237563,727,55.72,US,"uz, ru",False,short,False,2022-08-07T18:08:52Z,2026-08-05T00:00:00.000Z,UCM8ZJCa81I-d4S5H6NnJYQQ,,,51.09090909090909,0,11,10758,1406838,0.56,2.63,0.42211189821182943,306.87535,1461,14.92813141683778,3.732550206327373
Jenna Pierce,@jennapierce,Home Decor,"['Budget Decorating', 'DIY Home Improvement', 'Thrifting & Vintage Decor']",Hobby,0.8999999761581421,300000,125887.29508196721,46074750,366,2475.12,US,en,False,long,False,2012-04-24T13:58:54Z,2026-07-31T00:00:00.000Z,UCotujqsJrS3L3WzQsufQFMw,1174.25,1085.42,,4,0,548127,57507,0.33,1.33,0.4196243169398907,153.5825,5219,2.1038513125119755,1176.4709726775955
Ridwan Tamami,@ridwantamami,AI Automation & Business Tools,"['AI Tutorials', 'No-Code Web Development', 'Digital Product Creation', 'Business Automation']",Technology,0.949999988079071,180000,74797.12917594655,33583911,449,156.99,ID,"id, en",,mixed,False,2021-10-20T08:39:55Z,2026-08-03T00:00:00.000Z,UCzVOqSAF6NfaOTBnP7JX9dg,642.8333333333334,637.5340909090909,65,6,0,313661,15481,1.12,0.99,0.4155396065330364,186.57728333333333,1753,7.683970336565888,20.430844097995546
Zenvy,@zenvy_huby,Comedy,"['Car Culture', 'Animal Compilation Videos', 'Short-Form Comedy']",Entertainment,0.8999999761581421,108000,43891.78358208955,5881499,134,20.2,LK,en,,,True,2020-11-24T12:22:20Z,2026-08-01T00:00:00.000Z,UC9ABH5Os0J8mi8CWKLfdPuw,926.7142857142857,826.25,16.357142857142858,7,14,,,3.85,457.24,0.4064054035378662,54.45832407407407,2083,1.929908785405665,10.466815920398009
eu.ricardosantana,@eu.ricardosantana,Life Hacks & Practical Tips,"['Home & Kitchen Hacks', 'Personal Care & Wellness', 'Technology Tips']",Hobby,0.8999999761581421,300000,119493.53007135577,234446306,1962,1006.51,BR,pt,,,True,2015-05-09T22:49:01Z,2026-08-06T00:00:00.000Z,UC_yZqkWMQOJoEYQQvlpfh5A,,,23.349557522123895,0,226,,,16.73,13.34,0.3983117669045192,781.4876866666667,4108,14.328140214216162,70.24707917091403
MOHAN_PREMI_92,@mohan_premi_92,Religious & Supernatural Entertainment,"['Sad Songs', 'Status Videos', 'Bhojpuri Music', 'Hindi Music']",Music of Asia,0.949999988079071,109000,42093.1376146789,4588152,109,13.1,,"hi, en",,,True,2025-09-07T14:39:22Z,2026-08-05T00:00:00.000Z,UCL82NORwqvai1GdcaHbowIg,,,25.5,0,22,,,0.93,455.77,0.3861755744465954,42.0931376146789,335,9.761194029850747,1.3420489296636084
História Ibérica,@historiaiberica,History,"['Iberian History', 'Colonial & Imperial History', 'Maritime History']",Society,0.9800000190734864,180000,67510.79802955665,13704692,203,126.37,BR,pt,,mixed,False,2022-11-04T15:10:05Z,2026-08-02T00:00:00.000Z,UCzEIiME0vuFdjz1-0kiMdvQ,954.5,817.1346153846154,,4,0,105793,1007,0.56,0.79,0.3750599890530925,76.13717777777778,1373,4.435542607428988,28.490313628899834
apolitiKO,@apolitiko,Political News & Analysis,"['Venezuelan Politics', 'Geopolitical Commentary', 'Social & Economic Issues']",Politics,1,300000,111053.10754017305,89841964,809,4280.4,US,es,False,long,False,2007-01-01T04:56:02Z,2026-08-06T00:00:00.000Z,UCIxRHod-mI0GtokcfsGXkzw,1582.6153846153845,1558.5971014492754,,26,0,3190405,15293,1.35,3.7,0.37017702513391015,299.4732133333333,7159,3.390138287470317,1262.6033621755253
Dev Xpro ,@dev_xpro,Viral Challenges,['TikTok Filter Challenges'],Film,0.8999999761581421,130000,48104.8,240524,5,60.41,IN,"hi, en",,,True,2023-01-16T08:42:48Z,2026-07-12T00:00:00.000Z,UCu2-g75agWlerCHOogr4gdA,198,303,8.5,1,0,,,0,454.77,0.3700369230769231,1.8501846153846153,1300,0.11538461538461538,120.82
PUBG LOX,@pubgloxx,Visual Puzzles & Short-form Challenges,"['Spot the Difference', 'Visual Illusions']",Association football,0.8999999761581421,70200,25969.2,649230,25,43.76,US,en,,,True,2025-12-10T16:03:23Z,2026-08-05T00:00:00.000Z,UCDD4MvVKLrzKeeN8cLK9GuA,241,241,13.25,1,20,,,10.73,474.5,0.36993162393162393,9.248290598290598,240,3.125,14.0032
Shawon Tales ,@shawontales,Animated Storytelling,"['Moral Stories', 'Motivational Narratives', 'Cultural & Historical Tales']",Film,0.949999988079071,131000,48330.25,773284,16,20.09,BD,"en, bn",,,True,2025-07-29T15:22:18Z,2026-08-04T00:00:00.000Z,UC7jETyerGvjSZLDF9H_jHRg,209,257.5,123.75,1,4,,,2.34,498.23,0.36893320610687025,5.902931297709924,375,1.28,15.6953125
LixiaoMeow,@lixiaomeow,Product Reviews,"['Life Hacks', 'Household Gadgets', 'Funny Videos']",Pet,0.8999999761581421,207000,76047.09848484848,10038217,132,95.41,US,en,False,,True,2024-07-10T09:11:05Z,2026-08-06T00:00:00.000Z,UC_A_hqKsAua-Bner_lZZJPw,,,10.363636363636363,0,55,,,0.98,448.67,0.3673772873664178,48.49380193236715,759,5.217391304347826,18.286916666666666
De Viaje con Seoane,@deviajeconseoane,Travel,"['Travel Vlogging', 'Honduras Travel', 'Exploration of Unique Destinations']",Lifestyle (sociology),0.9800000190734864,300000,109045.5907079646,49288607,452,516.39,HN,es,,long,False,2017-07-23T07:35:52Z,2026-08-06T00:00:00.000Z,UCXJUko8YVNL0MxmK3YGraQw,1863.5,1354.6190476190477,,4,0,278287,23553,0.67,0.81,0.36348530235988197,164.29535666666666,3303,4.10535876475931,125.78437831858406
Alva Bird,@huanbui4670,Digital Art,"['Illustration', 'Tattoo Design']",Hobby,0.8999999761581421,116000,40340.875,322727,8,6.02,US,en,,,True,2015-07-19T12:09:29Z,2026-08-04T00:00:00.000Z,UCtREP7-cGlYAhTy3el85t-w,,,66,0,3,,,0,461.04,0.34776616379310343,2.7821293103448275,4038,0.05943536404160476,12.04
Curiosidade Automotiva®,@curiosidadeautomotiva,Automotive,"['Vehicle Reviews', 'Automotive Vlogging', 'New Vehicle Spotlights']",Lifestyle (sociology),0.9800000190734864,180000,62380.761821366024,35619415,571,140.44,BR,pt,,mixed,False,2014-04-22T13:17:19Z,2026-08-02T00:00:00.000Z,UCgaT0_zcdMqB7pKqMrLQ0FQ,369,951.5,40.2,0,5,124118,35905,0.56,0.45,0.3465597878964779,197.88563888888888,4491,3.814295257181029,36.81938353765324
Schwarcimarci ,@schwarcimarci,Gaming,['Reaction'],Entertainment,0.8999999761581421,165000,56193.548507462685,15059871,268,195.64,,"en, hu",,,True,2021-11-21T14:04:58Z,2026-08-04T00:00:00.000Z,UCtyCeB-Z4Hxaw_3JMfPkVdg,64,64,64.33333333333333,1,27,,,359.61,280.28,0.340566960651289,91.27194545454546,1721,4.671702498547356,41.87766666666666
가든패밀리 (Garden Family) ,@gardenfamily,Parenting and Child Education,"['Parenting Strategies and Child Development', 'Academic and Learning Strategies', 'Values-Based Education']",Knowledge,0.949999988079071,300000,101145.94043321299,56034851,554,2992.81,KR,ko,,long,False,2020-10-05T03:16:34Z,2026-08-06T00:00:00.000Z,UCAUVrySqqyFnsVsyn37JhPw,1225,1449.9263157894736,84,8,1,1175756,378436,1.01,2.85,0.33715313477737663,186.78283666666667,2133,7.79184247538678,384.09529061371836
    Yuna Drama ,@yunaaaaaaaaa-0,Cricket,"['Cricket Match Analysis & Highlights', 'Cricket News & Updates', 'Virat Kohli & Player Spotlights']",Music,1,155000,51267.35,2050694,40,,IN,"hi, en",,short,True,2025-02-21T16:11:17Z,2026-08-06T00:00:00.000Z,UCBnfY0vWYYNIBf90sgt1Uvg,,115,30.44047619047619,0,84,0,9748,430.82,-92.92,0.3307570967741935,13.230283870967742,532,2.255639097744361,0.0
 Ruang Cerita ,@ruangce,Digital Storytelling,"['Fictional Dramas', 'Storytelling']",Pet,0.8999999761581421,79900,25946.432432432433,960018,37,4.83,US,id,,,True,2024-11-18T05:22:31Z,2026-08-03T00:00:00.000Z,UCBDv1_i2KayNCwufjfYLjQA,,590,25,0,30,,,4.04,483.21,0.32473632581267126,12.015244055068836,628,1.767515923566879,2.7326486486486488
Bon Bon Studio - Tiếng Việt,@bonbonstudio-z4s,Vlogging,"['Lifestyle Vlogs', 'Skits & Roleplay', 'Personal Stories']",Humour,0.800000011920929,207000,65667.71428571429,2298370,35,394.77,US,vi,False,,True,2024-07-05T06:54:15Z,2026-08-06T00:00:00.000Z,UCd4yckTWuhRgNI9pXuMBSiQ,1491.5384615384614,1239.695652173913,41.38461538461539,13,13,,,0.49,462.27,0.3172353347135956,11.103236714975845,764,1.37434554973822,287.2421714285714
STRENGTH PHYSICAL ACADEMY,@strengthphysicalacademy,Military & Police Physical Fitness Training,"['Recruitment Exam Physical Training', 'Running Training', 'Jumping Training']",Sport,1,300000,89274.05250452625,147927105,1657,74.44,IN,"hi, en",,short,False,2015-01-11T11:18:53Z,2026-08-06T00:00:00.000Z,UC3wOsBou3LFVL6j_VXAVFOw,673.8,755.3454545454546,80.11111111111111,5,36,113361,1861877,0.33,1.35,0.2975801750150875,493.09035,4227,11.760113555713271,6.329870850935426
Freeman,@freeman-ukr,Geopolitical Analysis,"['Russia-Ukraine War Analysis', 'Eastern European Geopolitics']",Military,0.8999999761581421,100000,29369.4,293694,10,0,UA,"uk, ru",,,False,2020-09-11T14:17:01Z,2026-07-31T00:00:00.000Z,UCaNjYiy5wtO0e7wBCK440Ow,506,499.57142857142856,43,4,2,,,0,-17.93,0.293694,2.93694,2157,0.13908205841446453,0.0
Hankook Tire USA,@hankooktireusa,Automotive,"['Tires', 'Off-Roading', 'Motorsport']",Lifestyle (sociology),1,105000,29402.869198312237,6968480,237,1016.6,US,en,,long,True,2014-03-07T13:37:08Z,2026-08-05T00:00:00.000Z,UC2lFBvXo1hL_NmEiISPWX6A,164,140,55.2,4,5,251529,70687,414.71,4.85,0.28002732569821176,66.36647619047619,4537,1.5671148335904783,648.7080450070323
Virtual Facts,@virtualfact,General Facts & Trivia,"['Historical & Biographical Facts', 'Science & Nature Facts', 'Surprising Facts & Trivia']",Entertainment,0.949999988079071,210000,56970.739130434784,20965232,368,56.22,IN,hi,,short,True,2022-11-12T04:34:54Z,2026-08-06T00:00:00.000Z,UCt-zIxQTxGrq-JfrGwjqRXg,231,231,54.264150943396224,0,53,0,5792970,349.68,139.58,0.27128923395445137,99.8344380952381,1365,8.087912087912088,6.9511141304347825
xsora,@soraanimex,Anime,"['Anime Reviews', 'Anime Montages', 'Mobile Gaming']",Entertainment,0.75,93200,24203.6511627907,1040757,43,,US,en,,,True,2022-09-26T11:43:36Z,2026-08-06T00:00:00.000Z,UCWdNG9ozXzhSYHneAJCfnPA,361,354,36.3,0,10,,,0.32,480.75,0.25969582792693885,11.166920600858369,1412,0.9135977337110481,0.0
مستر حموده M.r hmodeh,@muhamedaldyab,Public Challenges & Giveaways,"['Street Challenges', 'Prize Giveaways', 'Mobile Phone Offers', 'Interactive Public Interviews']",Lifestyle (sociology),0.8999999761581421,145000,37462.46666666667,561937,15,17.04,TR,ar,,short,True,2024-06-06T10:42:56Z,2026-07-30T00:00:00.000Z,UCUORLXy1Ap7BZ5cisjZmJDQ,78,78,64.5,0,12,0,0,1.4,483.19,0.2583618390804598,3.8754275862068965,793,0.5674653215636822,30.028266666666664
Rasakinda Tv,@rasakindatv,Music,"['Asian Music', 'Cultural Performances', 'Sri Lankan Culture']",Entertainment,0.75,100000,25738.029801324505,7772885,302,4.82,LK,"si, en",,long,False,2020-10-08T07:05:47Z,2026-07-23T00:00:00.000Z,UCm9vCRJ-eHkQP8LNftrGaDA,5071,3034.6666666666665,50,0,1,38593,375,0.3,0.5,0.257380298013245,77.72885,2130,4.253521126760563,1.13317880794702
NovaFeed,@loafsees,Social Experiment Content,"['Viral Stories', 'Pranks', 'Public Interactions']",Lifestyle (sociology),0.8999999761581421,108000,27676,802604,29,11.67,,en,,,True,2011-11-07T15:19:49Z,2026-08-06T00:00:00.000Z,UCWHmG75A5z4MfH1OVX9mRng,,,17.310344827586206,0,29,,,-0.92,463.37,0.25625925925925924,7.431518518518518,5388,0.16146993318485525,23.34
Cássius Ogro,@cassiusogro,Comedy,"['Stand-up Comedy', 'Comedy Vlogs', 'Satire']",Entertainment,1,180000,45897.028667790895,27216938,593,251.1,BR,pt,,mixed,False,2013-09-04T17:30:55Z,2026-08-01T00:00:00.000Z,UCV8fYN0i1dNIm4gVlW4MPvQ,571.3333333333334,649.75,60.142857142857146,3,7,384300,174262,0.56,2.1,0.2549834925988383,151.2052111111111,4720,3.769067796610169,66.62124789207421
Lex AI,@lexai01,AI Tools,"['AI Tool Reviews', 'AI Productivity', 'Generative AI']",Knowledge,0.9800000190734864,218000,53150.476744186046,4570941,86,12666.13,GB,en,False,long,True,2023-11-27T13:34:44Z,2026-08-06T00:00:00.000Z,UCypXkiAYzkq5uPEpQwkjpMQ,388,298.92,58,11,1,3729510,3434,0,445.46,0.24380952634947728,20.967619266055046,985,2.6192893401015227,4835.71242248062
cactus,@cactus-k1y,Comedy,"['Comedy Skits', 'Short-form Comedy']",Entertainment,0.8500000238418579,196000,47310.57142857143,662348,14,7.29,US,en,,,True,2025-12-29T07:57:39Z,2026-08-05T00:00:00.000Z,UCChydLS5DPk5NB4I-z0Y4LA,,,44.142857142857146,0,7,,,5.95,437.97,0.2413804664723032,3.379326530612245,222,1.8918918918918919,3.853285714285714
Emmanuel Shorts,@emmanuelshorts_f4,Inspirational Storytelling,"['Moral Fables', 'Emotional Stories', 'Human Interest', 'Commentary']",Lifestyle (sociology),0.8999999761581421,106000,25229.004166666666,6054961,240,39.92,,en,,,True,2022-09-27T02:52:28Z,2026-08-05T00:00:00.000Z,UCTPoaNxyZZkQuLpx1P8Rd-w,145,145,65.90355329949239,0,197,,,332.65,469.96,0.23800947327044025,57.12227358490566,1411,5.102763997165131,7.823211111111111
CELEBRITY SPICE ,@celebrityspice1,Celebrity News and Gossip,"['Celebrity Gossip', 'Paparazzi & Viral Celebrity Clips', 'Celebrity Lifestyle & Updates']",Entertainment,1,202000,47958.828571428574,6714236,140,170.29,,en,,,True,2024-08-21T06:55:20Z,2026-08-06T00:00:00.000Z,UCQKd6k09ZwX2KiNQ5d_2mIw,,89,10.625,0,80,,,0,462.39,0.23741994342291373,33.23879207920792,717,5.857740585774059,29.07093571428571
Malik Narwal,@maliknarwal,Korean Drama Content,"['Dramatic Skits', 'Emotional Storytelling']",Entertainment,0.949999988079071,269000,63477.943396226416,3364331,53,16.89,IN,"hi, en",,,True,2024-08-08T07:50:07Z,2026-08-06T00:00:00.000Z,UCpTg-N27wVxQxfTz1eeHgqg,143,143,29.28125,1,32,,,0,489.86,0.2359774847443361,12.506806691449814,730,2.178082191780822,7.754528301886792
Sheahan DIY,@sheahan-diy,ASMR,"['DIY Stickers', 'Paper Crafts', 'Crafting ASMR']",Hobby,0.949999988079071,99000,23219.71766848816,12747625,549,12034.77,,en,,,True,2016-05-27T13:19:39Z,2026-08-05T00:00:00.000Z,UCkHDq45whYJkMgoYDRbqkpQ,72,295.752380952381,20.566666666666666,1,30,,,15.38,472.66,0.2345426027120016,128.76388888888889,3725,4.421476510067114,2721.889389799636
Appartement fes,@appartementfes,Real Estate,"['Luxury Real Estate', 'Property Sales', 'Moroccan Real Estate']",Knowledge,1,300000,69438.67040358744,61939294,892,41.47,MA,"ar, fr",,short,False,2015-05-27T10:49:14Z,2026-07-22T00:00:00.000Z,UCMNOe05uwjGWd2s1xmLG7sg,361,414.4347826086956,84,0,1,33339,33004,0,0.11,0.2314622346786248,206.46431333333334,4091,6.541187973600587,6.339826980568012
The Interview Room,@theinterviewroom,True Crime,"['Cold Cases', 'Crime Investigation', 'Criminal Psychology']",Knowledge,1,300000,66409.87042253521,47151008,710,10678.72,US,en,False,long,False,2020-07-22T15:22:24Z,2026-08-01T00:00:00.000Z,UCaYSPdXtA5wIBkHk-OKsOMg,416,1159.5862068965516,112,2,3,1706700,181142,0.67,4.17,0.22136623474178405,157.17002666666667,2208,9.646739130434783,1106.9771718309858
Small Town Monsters,@smalltownmonsters,Cryptozoology & Paranormal Investigations,"['Cryptid Documentaries', 'Bigfoot & Sasquatch', 'Dogman']",Entertainment,0.9800000190734864,300000,66402.43020408163,81342977,1225,6366.59,US,en,False,long,False,2014-12-17T13:29:37Z,2026-08-06T00:00:00.000Z,UCfu4MCqbUGvcnQZ5uICx9RA,94,365.375,46.666666666666664,0,9,1404606,116179,1.35,1.91,0.22134143401360543,271.1432566666667,4252,8.64299153339605,736.6187940136055
neri's kitchen,@neriskitchen,Cooking,"['Dessert Recipes', 'Filipino Cuisine', 'Recipes for Selling']",Lifestyle (sociology),1,300000,64915.549169859514,50828875,783,219.57,,en,,mixed,False,2018-09-11T00:20:16Z,2026-08-02T00:00:00.000Z,UCZRJFqKsG08L6-0mwTSoskA,94.25,117.08333333333333,50.333333333333336,4,3,118821,161648,0,0.55,0.21638516389953172,169.42958333333334,2888,8.13365650969529,26.99523882503193
Simple AI sea,@simpleaisea,AI-Generated Entertainment,"['AI Storytelling', 'AI Tutorial', 'Emotional Animation']",Religion,0.8999999761581421,225000,48501.71428571428,1358048,28,3.48,IN,"hi, en",,,True,2025-05-28T08:33:51Z,2026-08-05T00:00:00.000Z,UCZEkmhitjG4oO4rb5zmT95A,209,371.2857142857143,100.4090909090909,2,22,,,1.35,483.4,0.2155631746031746,6.035768888888889,437,1.9221967963386728,1.8104285714285715
Mese Show,@meseshow,Entertainment,"['Talk Show', 'Comedy', 'Music']",Television program,0.8999999761581421,180000,38627.88617886179,14253690,369,902.54,US,am,False,long,False,2022-10-01T16:07:06Z,2026-08-02T00:00:00.000Z,UC6jm0cXUvFkyF9Fh4TJrH9g,2503.4,2078.087912087912,65,5,0,1003294,1532,4.65,7.58,0.21459936766034327,79.18716666666667,1406,7.873399715504979,114.63154832881662
Knowledge Hunt,@knowledgehunt1079,Education,"['Academic Tutorials', 'Exam Preparation', 'Study Notes']",Lifestyle (sociology),0.949999988079071,109000,23382.258481421646,14473618,619,,IN,"hi, en",,,True,2018-02-26T04:51:17Z,2026-07-23T00:00:00.000Z,UCLBy3SGxGHxQy0P_LBG_7jw,407,407,,1,0,,,0,490.26,0.21451613285707932,132.78548623853212,3085,6.019448946515397,0.0
건강박사,@건강닥터,Medical Health,"['Orthopedics & Pain Management', 'Surgical & Procedural Treatments', 'Preventive Health & Wellness']",Lifestyle (sociology),0.949999988079071,100000,21087.994565217392,7760382,368,2.4,KR,ko,,short,False,2022-09-16T01:51:34Z,2026-08-05T00:00:00.000Z,UCfJ0R68UCgk50DKMmhL7CPQ,484.25,383.76119402985074,17,4,1,497,27586,0,0.36,0.2108799456521739,77.60382,1422,7.763713080168777,0.30913043478260865
Dr. Narayan Mudgale: PURUSHATVA ,@drnarayantmudgale7,Ayurvedic Sexual Health,"[""Men's Sexual Health"", 'Ayurvedic Medicine', 'Sexual Wellness']",Lifestyle (sociology),0.9800000190734864,100000,20326.689795918366,9960078,490,83.65,IN,"kn, en",,long,False,2010-07-23T07:58:57Z,2026-07-30T00:00:00.000Z,UCMM0dBs-UNnOfLgG6Yq8NTw,479.1,589.1267605633802,119,10,1,0,0,0.91,1.97,0.20326689795918365,99.60078,5860,2.508532423208191,33.34619047619048
A1Getdismoney,@a1getdismoney,Fortnite: Save The World Content,"['Fortnite: Save The World Guides', 'Fortnite: Save The World News & Updates']",Role-playing video game,1,180000,36585.59484777517,62488196,1708,297.71,US,en,True,long,False,2010-04-04T02:32:37Z,2026-07-30T00:00:00.000Z,UCdAC0MNcSJPHQgC_P0nMuAg,720,738.9310344827586,,4,0,72506,150,0,0.12,0.20325330470986208,347.15664444444445,5970,8.582914572864322,34.68635245901639
Hazeyr,@hazeyr,Entertainment,"['Ranking Videos', 'Short-form Content', 'Listicle Videos']",Humour,0.8999999761581421,274000,55208.885714285716,1932311,35,59.44,US,en,,,True,2025-07-20T07:35:26Z,2026-08-06T00:00:00.000Z,UCFdbJqxnhDtbBGyhgj8ArWA,,,21.541666666666668,0,24,,,0,465.49,0.20149228362878,7.052229927007299,384,2.734375,21.73805714285714
Triggered Shifu,@triggeredshifu124,Fandom,"['YouTube Personality Fandom', 'Indian Influencers', 'Family Vlogging', 'Celebrity Highlights']",Entertainment,0.949999988079071,217000,40701.63313609467,6878576,169,298.38,IN,"hi, en",,,True,2025-05-17T07:29:06Z,2026-08-06T00:00:00.000Z,UCvXP6mvEHNdgFY6N8g8U6NA,,,10.835443037974683,0,79,,,0.46,493.72,0.18756512965942246,31.698506912442397,448,11.316964285714285,26.36572781065089
Deisi Cardoso,@deisicardoso,Crafts & DIY,"['Crochet Tutorials', 'Crochet Accessories']",Lifestyle (sociology),1,180000,33175.40435835351,13701442,413,661.57,BR,pt,,long,False,2017-11-11T00:05:20Z,2026-08-04T00:00:00.000Z,UCx6AN0NaB5rVkZIjuSvIJ6A,1882.5,1554,57.25,4,4,577577,36244,2.86,4.69,0.18430780199085284,76.11912222222222,3192,3.881578947368421,170.43837288135595
 Vintage,@hicau6811,Film & TV,"['Movie Clips', 'Action Film Clips', 'Film Summaries']",Entertainment,0.8999999761581421,299000,53956.52777777778,1942435,36,17.17,US,en,True,,True,2019-10-05T13:55:01Z,2026-08-05T00:00:00.000Z,UCfyq934uTJyK49oao8ikj5A,1500.2,1500.2,55.142857142857146,0,14,,,0,454.18,0.18045661464139726,6.496438127090301,2499,0.43217286914765907,34.34
